source_index,datetime,close,actual_target,prediction,future_return,strategy_return,trade_taken,is_correct,is_win,equity_curve,running_max,drawdown
17041,2026-06-25 00:15:00+00:00,4018.3,0,-1,-0.0002737476047085,0.0002737476047085,True,False,True,1.0002737476047086,1.0002737476047086,0.0
1636,2026-04-07 22:00:00+00:00,4772.1,0,1,-0.0002095513505584,-0.0002095513505584,True,False,False,1.0000641388899698,1.0002737476047086,-0.00020955135055844565
9266,2026-05-15 12:50:00+00:00,4558.8,-1,-1,-0.001886461349478,0.001886461349478,True,True,True,1.0019507212349847,1.0019507212349847,0.0
2476,2026-04-12 23:00:00+00:00,4680.9,0,-1,-0.0006622658035846,0.0006622658035846,True,False,True,1.0026142789345356,1.0026142789345356,0.0
1823,2026-04-08 13:35:00+00:00,4804.4,0,-1,-0.0006452418616267,0.0006452418616267,True,False,True,1.003261207638369,1.003261207638369,0.0
4353,2026-04-21 17:25:00+00:00,4719.1,1,1,0.0011654764679704,0.0011654764679704,True,True,True,1.004430484967099,1.004430484967099,0.0
639,2026-04-01 06:55:00+00:00,4757.4,-1,-1,-0.0017656703241265,0.0017656703241265,True,True,True,1.0062039780670535,1.0062039780670535,0.0
13378,2026-06-05 13:00:00+00:00,4437.6,1,1,0.0010140616549485,0.0010140616549485,True,True,True,1.007224330938268,1.007224330938268,0.0
1402,2026-04-07 01:30:00+00:00,4683.5,-1,-1,-0.0040140920251948,0.0040140920251948,True,True,True,1.0112674220926694,1.0112674220926694,0.0
1669,2026-04-08 00:45:00+00:00,4843.9,1,1,0.0012799603625179,0.0012799603625179,True,True,True,1.0125618043088538,1.0125618043088538,0.0
176,2026-03-30 14:20:00+00:00,4552.4,0,1,-0.0007468587997538,-0.0007468587997538,True,False,False,1.0118055636150112,1.0125618043088538,-0.0007468587997537801
17081,2026-06-25 03:35:00+00:00,3987.2,0,1,0.0008025682182986,0.0008025682182986,True,False,True,1.0126176066034662,1.0126176066034662,0.0
19622,2026-07-08 12:20:00+00:00,4077.5,0,1,0.0008583690987125,0.0008583690987125,True,False,True,1.013486806265787,1.013486806265787,0.0
17879,2026-06-30 01:05:00+00:00,3976.9,-1,1,-0.0013075511076466,-0.0013075511076466,True,False,False,1.0121616204696688,1.013486806265787,-0.0013075511076465762
3,2026-03-29 23:55:00+00:00,4476.9,-1,-1,-0.0031048270008263,0.0031048270008263,True,True,True,1.015304207198103,1.015304207198103,0.0
1839,2026-04-08 14:55:00+00:00,4762.2,1,1,0.0022048632984754,0.0022048632984754,True,True,True,1.0175428141813418,1.0175428141813418,0.0
16920,2026-06-24 13:10:00+00:00,3987.7,1,-1,0.0012287784938687,-0.0012287784938687,True,False,False,1.0162924794546853,1.0175428141813418,-0.0012287784938685986
2399,2026-04-10 15:35:00+00:00,4784.8,1,1,0.0011285738170874,0.0011285738170874,True,True,True,1.0174394405375007,1.0175428141813418,-0.00010159144401633569
14315,2026-06-10 23:05:00+00:00,4062.8,-1,1,-0.0024367431328148,-0.0024367431328148,True,False,False,1.014960201967716,1.0175428141813418,-0.0025380870245775844
19580,2026-07-08 08:50:00+00:00,4073.6,-1,-1,-0.0016692851531814,0.0016692851531814,True,True,True,1.0166544599639307,1.0175428141813418,-0.0008730386623838626
1107,2026-04-05 23:55:00+00:00,4636.8,1,1,0.0025879917184266,0.0025879917184266,True,True,True,1.0192855532868188,1.0192855532868188,0.0
14620,2026-06-12 01:30:00+00:00,4201.5,0,-1,-0.0001904081875521,0.0001904081875521,True,False,True,1.0194796336016183,1.0194796336016183,0.0
14219,2026-06-10 14:05:00+00:00,4196.6,0,-1,0.0002382881380165,-0.0002382881380165,True,False,False,1.0192367036979817,1.0194796336016183,-0.00023828813801640703
17565,2026-06-26 20:55:00+00:00,4103.0,-1,-1,-0.0031684133560808,0.0031684133560808,True,True,True,1.0224660668829861,1.0224660668829861,0.0
14194,2026-06-10 12:00:00+00:00,4169.4,0,-1,-0.0005276538590683,0.0005276538590683,True,False,True,1.0230055750489435,1.0230055750489435,0.0
9837,2026-05-19 14:25:00+00:00,4492.7,0,1,8.903332072041081e-05,8.903332072041081e-05,True,False,True,1.0230966566324056,1.0230966566324056,0.0
18919,2026-07-05 23:45:00+00:00,4194.3,0,1,7.152564194257138e-05,7.152564194257138e-05,True,False,True,1.0231698342775406,1.0231698342775406,0.0
1647,2026-04-07 22:55:00+00:00,4845.1,-1,1,-0.0013828403954512,-0.0013828403954512,True,False,False,1.0217549536992945,1.0231698342775406,-0.0013828403954512236
15648,2026-06-17 18:10:00+00:00,4303.3,1,1,0.0053214974554411,0.0053214974554411,True,True,True,1.0271922200854897,1.0271922200854897,0.0
17222,2026-06-25 15:20:00+00:00,4053.7,-1,-1,-0.0027875767817054,0.0027875767817054,True,True,True,1.0300555972685483,1.0300555972685483,0.0
85,2026-03-30 06:45:00+00:00,4574.4,-1,-1,-0.0021423574676459,0.0021423574676459,True,True,True,1.032262344569447,1.032262344569447,0.0
9399,2026-05-18 00:55:00+00:00,4518.5,-1,-1,-0.0038508354542435,0.0038508354542435,True,True,True,1.0362374170039954,1.0362374170039954,0.0
13100,2026-06-04 12:50:00+00:00,4535.9,0,-1,-0.0009479926806145,0.0009479926806145,True,False,True,1.037219762490694,1.037219762490694,0.0
